APPLICATION_ID,APPL_ID_LINK,IC_NAME,Topic_30,Topic_30_Name,Topic_20,Topic_20_Name,Topic_15,Topic_15_Name,Topic_10,Topic_10_Name,Topic_5,Topic_5_Name
10931668,https:/reporter.nih.gov/search/u0eup4Afl0iHG0L9I4AqJw/project-details/10931668#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10895005,https:/reporter.nih.gov/search/PMW4zjJSaUeAo1tK7-h4Dw/project-details/10895005#similar-Projects,NATIONAL INSTITUTE ON MINORITY HEALTH AND HEALTH DISPARITIES,1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10736440,https:/reporter.nih.gov/search/59khjHU8YUqCvoheirOoeg/project-details/10736440#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,2,Neuroscience & Sleep Regulation,1,Physical Activity Interventions,1,Neuroscience,8,Substance Use,2,Health Interventions
10840359,https:/reporter.nih.gov/search/894_pxD8IUqSzRRp8AfZ8Q/project-details/10840359#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10906965,https:/reporter.nih.gov/search/ehxj874oZ0quDetlxqhBFw/project-details/10906965#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,12,Auditory Processing & Hearing Loss,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10976019,https:/reporter.nih.gov/search/bK3Jirxc6ka-MCF8OrvJ_Q/project-details/10976019#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2,Neuroscience & Sleep Regulation,1,Physical Activity Interventions,3,Cognitive Health,5,Neuronal Signaling,1,Neurological Aging
10946336,https:/reporter.nih.gov/search/YzZADUpEQUeCvyVoUb82xg/project-details/10946336#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,2,Neuroscience & Sleep Regulation,1,Physical Activity Interventions,3,Cognitive Health,8,Substance Use,2,Health Interventions
10861774,https:/reporter.nih.gov/search/OjxBp51EBkKbR6QKhwcSEg/project-details/10861774#similar-Projects,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,2,Neuroscience & Sleep Regulation,1,Physical Activity Interventions,3,Cognitive Health,8,Substance Use,2,Health Interventions
10846861,https:/reporter.nih.gov/search/DILjYBpszE-5BZzJv5jNVg/project-details/10846861#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10862815,https:/reporter.nih.gov/search/mXGafo1MR0aEO7Y3OE6dxQ/project-details/10862815#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10841575,https:/reporter.nih.gov/search/NEQhemWCdEOkzu1a7Hr4uw/project-details/10841575#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",2,Neuroscience & Sleep Regulation,1,Physical Activity Interventions,1,Neuroscience,8,Substance Use,2,Health Interventions
10910177,https:/reporter.nih.gov/search/RLY2ysvF4Ue5kq6Q_uAIrw/project-details/10910177#similar-Projects,NATIONAL INSTITUTE ON AGING,7,Brain Injury & Neurology,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10803883,https:/reporter.nih.gov/search/Fs__d6-ybEKs4-nNZY33uQ/project-details/10803883#similar-Projects,NATIONAL INSTITUTE ON AGING,4,Neurodegenerative Diseases,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10899684,https:/reporter.nih.gov/search/CtBabhnr0kOtcRsgc7aOsw/project-details/10899684#similar-Projects,NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM,15,Substance Use & Addiction,0,Neuronal Brain Function,1,Neuroscience,8,Substance Use,2,Health Interventions
10827910,https:/reporter.nih.gov/search/Xv8Xqloe20ie3zHwy52uMw/project-details/10827910#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",13,Liver Health & Disease,12,Liver Disease Mechanisms,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10753576,https:/reporter.nih.gov/search/BmJ22Wl1uk6dWIaRMsj-lg/project-details/10753576#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",9,Heart Health & Cardiology,8,Cardiovascular Health,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10734041,https:/reporter.nih.gov/search/Vudcpc_IPUyHWbnoW6hg4w/project-details/10734041#similar-Projects,NATIONAL INSTITUTE OF MENTAL HEALTH,15,Substance Use & Addiction,1,Physical Activity Interventions,5,HIV Interventions,8,Substance Use,2,Health Interventions
10917414,https:/reporter.nih.gov/search/n4Jxx8wLPEG5NIkIrCDFMA/project-details/10917414#similar-Projects,NATIONAL CANCER INSTITUTE,19,Prostate Cancer & Biomarkers,17,Prostate Cancer Detection,8,Genomic Studies,4,Cancer Biology,4,Cancer Biology
10894720,https:/reporter.nih.gov/search/xstPNXCYOE-X3JQ2NXmTiw/project-details/10894720#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10870436,https:/reporter.nih.gov/search/fq4NaqPTSEKCj9XbyV2LwA/project-details/10870436#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,14,Antibiotic Resistance & Microbiome,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10875671,https:/reporter.nih.gov/search/W5xJ8M5PKUSBHVOwK_7i2w/project-details/10875671#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,8,DNA Repair & Transcription,10,DNA Repair Mechanisms,10,DNA Repair,2,Gene Expression,0,Cell Genomics
10877934,https:/reporter.nih.gov/search/lV9XU2KSoEa1fy1zMoUdkQ/project-details/10877934#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,3,HIV Immunology & Vaccines,9,Viral Infections Immunity,11,Viral Infections,1,Immune Response,3,Immune Response
10980038,https:/reporter.nih.gov/search/D1vidfO57ky3qGr7vMBgXg/project-details/10980038#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10978595,https:/reporter.nih.gov/search/IWiGzwrXnEKndfl4GVuRzA/project-details/10978595#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10749039,https:/reporter.nih.gov/search/URwyunw9K0qnMft2Wu0c8Q/project-details/10749039#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10880864,https:/reporter.nih.gov/search/Sth6LQ-8H0aV_zrbHyCj1A/project-details/10880864#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10814224,https:/reporter.nih.gov/search/N0yo8ftvNEqAcMszN3vi-w/project-details/10814224#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10848848,https:/reporter.nih.gov/search/uCsZZRdU4UibZMjhG6VTrw/project-details/10848848#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10904317,https:/reporter.nih.gov/search/BUss6PVF6USZEIGnyULlZQ/project-details/10904317#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10866365,https:/reporter.nih.gov/search/nE4Zb6LmqUeZ_pU4MA0riQ/project-details/10866365#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10822088,https:/reporter.nih.gov/search/n6mDQ1n3TUecVV6oA74sVA/project-details/10822088#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10880359,https:/reporter.nih.gov/search/Wl_7z7GOpU6EBKzRk6dVxw/project-details/10880359#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10928727,https:/reporter.nih.gov/search/GwDWrVQgzEWty7kOD1Qr-g/project-details/10928727#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10849904,https:/reporter.nih.gov/search/f1dT6-wJr0SEYCY8Pykf9Q/project-details/10849904#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10800511,https:/reporter.nih.gov/search/vikrjojhy0C9PkvF7EjmWQ/project-details/10800511#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10884225,https:/reporter.nih.gov/search/ymqQhaGJ3EqAbousl99gxw/project-details/10884225#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10868735,https:/reporter.nih.gov/search/naJ1X8OLe0uHqoumkS01fQ/project-details/10868735#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10684226,https:/reporter.nih.gov/search/cwc4ItesQU2Ho84TQvIX5w/project-details/10684226#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10887640,https:/reporter.nih.gov/search/PewkLnxy3UeKHrTGbKOD1g/project-details/10887640#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10858748,https:/reporter.nih.gov/search/7ynwCkWgf0i8Hhlq6CwTEQ/project-details/10858748#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10767364,https:/reporter.nih.gov/search/0yTfEYdMoUGRHdkmuqw7Ng/project-details/10767364#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,8,DNA Repair & Transcription,10,DNA Repair Mechanisms,10,DNA Repair,2,Gene Expression,0,Cell Genomics
10940885,https:/reporter.nih.gov/search/qubCZmm-L02aCXjiTMh8KQ/project-details/10940885#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,5,Cell Signaling & Receptors,5,Protein Signaling Pathways,0,Cancer Biology,2,Gene Expression,0,Cell Genomics
10890585,https:/reporter.nih.gov/search/CNFkcNldwkyCzTJlRL2DJQ/project-details/10890585#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,5,Cell Signaling & Receptors,5,Protein Signaling Pathways,14,Molecular Biology,2,Gene Expression,0,Cell Genomics
10854813,https:/reporter.nih.gov/search/dC8ZIFPMfUyC3gOat-_CHw/project-details/10854813#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,21,MRI Imaging & Brain Health,14,Health Data Analysis,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,2,Health Interventions
10909333,https:/reporter.nih.gov/search/y0VyxhNlYkuBykSPM5dyTw/project-details/10909333#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,11,Genomics & Gene Expression,5,Protein Signaling Pathways,14,Molecular Biology,2,Gene Expression,0,Cell Genomics
10793476,https:/reporter.nih.gov/search/q6i_OC5vcUO6OJ6G7tAJsg/project-details/10793476#similar-Projects,NATIONAL CANCER INSTITUTE,0,Cancer Biology,4,Tumor Microenvironment,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10881994,https:/reporter.nih.gov/search/6B-euDGtTU2AUkbTPU1wbg/project-details/10881994#similar-Projects,NATIONAL INSTITUTE ON AGING,13,Liver Health & Disease,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,0,Cell Genomics
10842497,https:/reporter.nih.gov/search/M2mYRB-JS06nclaE5HlFnw/project-details/10842497#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,26,Synthesis & Catalysis,5,Protein Signaling Pathways,14,Molecular Biology,2,Gene Expression,0,Cell Genomics
10889988,https:/reporter.nih.gov/search/5bbxG7AQ0kmPpnciL-cPaA/project-details/10889988#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,5,Cell Signaling & Receptors,5,Protein Signaling Pathways,7,Stem Cell Biology,2,Gene Expression,0,Cell Genomics
10879074,https:/reporter.nih.gov/search/zlWP4Rjf00ubOu9wDOA-hg/project-details/10879074#similar-Projects,NATIONAL CANCER INSTITUTE,8,DNA Repair & Transcription,10,DNA Repair Mechanisms,10,DNA Repair,2,Gene Expression,0,Cell Genomics
10932859,https:/reporter.nih.gov/search/RHv0-dzP0E2_aiziLBP3uQ/project-details/10932859#similar-Projects,NATIONAL HUMAN GENOME RESEARCH INSTITUTE,8,DNA Repair & Transcription,10,DNA Repair Mechanisms,10,DNA Repair,2,Gene Expression,0,Cell Genomics
10839356,https:/reporter.nih.gov/search/PASnEoBOEk2Cms1hmWFbyQ/project-details/10839356#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",9,Heart Health & Cardiology,8,Cardiovascular Health,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10913293,https:/reporter.nih.gov/search/Zf8WeZpISUm6K9BIefVRLQ/project-details/10913293#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,4,Neurodegenerative Diseases,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10859035,https:/reporter.nih.gov/search/IfPRmHOYrESmb-0HEPNArw/project-details/10859035#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,14,Antibiotic Resistance & Microbiome,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10827932,https:/reporter.nih.gov/search/QmKaIDQF20-J3XMKE0nzfA/project-details/10827932#similar-Projects,NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING,19,Prostate Cancer & Biomarkers,17,Prostate Cancer Detection,8,Genomic Studies,4,Cancer Biology,4,Cancer Biology
10873001,https:/reporter.nih.gov/search/NSs_X2w3g0u30GsHuUlt3g/project-details/10873001#similar-Projects,NATIONAL INSTITUTE OF BIOMEDICAL IMAGING AND BIOENGINEERING,19,Prostate Cancer & Biomarkers,17,Prostate Cancer Detection,8,Genomic Studies,7,Research Management,4,Cancer Biology
10896444,https:/reporter.nih.gov/search/NR25nAyfp0Gak7N9TGPe_g/project-details/10896444#similar-Projects,NATIONAL CANCER INSTITUTE,19,Prostate Cancer & Biomarkers,17,Prostate Cancer Detection,0,Cancer Biology,4,Cancer Biology,4,Cancer Biology
10791308,https:/reporter.nih.gov/search/oSgGqMgKp0-Rrwc2f2N_rw/project-details/10791308#similar-Projects,NATIONAL CENTER FOR COMPLEMENTARY & INTEGRATIVE HEALTH,6,Lung Fibrosis & Inflammation,3,Inflammation and Immunity,4,Respiratory Health,1,Immune Response,3,Immune Response
10928081,https:/reporter.nih.gov/search/HFfQq6CBiE-5eD0Jd9u-6g/project-details/10928081#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,4,Neurodegenerative Diseases,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10805105,https:/reporter.nih.gov/search/54jjOGIU7UalGtuFkbouYA/project-details/10805105#similar-Projects,NATIONAL INSTITUTE ON AGING,4,Neurodegenerative Diseases,2,Alzheimer's Biomarkers,6,Neurodegenerative Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10777343,https:/reporter.nih.gov/search/UJ5N_8b4HEyzuYQ9tn1akw/project-details/10777343#similar-Projects,NATIONAL INSTITUTE OF GENERAL MEDICAL SCIENCES,16,Data Management & Bioinformatics,14,Health Data Analysis,12,Core Services,7,Research Management,2,Health Interventions
10869882,https:/reporter.nih.gov/search/JR-286qUlE6aB6FdwO3GRA/project-details/10869882#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",1,Public Health & Caregiving,1,Physical Activity Interventions,3,Cognitive Health,3,Mental Health,2,Health Interventions
10764951,https:/reporter.nih.gov/search/1IzMv8mBHUWoGofRYH2rOA/project-details/10764951#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10882777,https:/reporter.nih.gov/search/44tmTp3v20-X0sUdz9-28Q/project-details/10882777#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,2,Neuroscience & Sleep Regulation,0,Neuronal Brain Function,1,Neuroscience,5,Neuronal Signaling,1,Neurological Aging
10869445,https:/reporter.nih.gov/search/CkwGfo3S00Cupsnv6xyZ0w/project-details/10869445#similar-Projects,EUNICE KENNEDY SHRIVER NATIONAL INSTITUTE OF CHILD HEALTH & HUMAN DEVELOPMENT,7,Brain Injury & Neurology,2,Alzheimer's Biomarkers,13,Eye Diseases,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10839328,https:/reporter.nih.gov/search/CnxqkoYRvUa9dBHjpKlrKw/project-details/10839328#similar-Projects,NATIONAL CANCER INSTITUTE,10,HIV Prevention & Mental Health,6,HIV Prevention Strategies,5,HIV Interventions,3,Mental Health,2,Health Interventions
10541823,https:/reporter.nih.gov/search/LNnK20KgwEyqv0_5yEayQg/project-details/10541823#similar-Projects,NATIONAL INSTITUTE ON DRUG ABUSE,15,Substance Use & Addiction,6,HIV Prevention Strategies,5,HIV Interventions,8,Substance Use,2,Health Interventions
10934574,https:/reporter.nih.gov/search/14JMszb0TUCR8zv-vmEHVA/project-details/10934574#similar-Projects,NATIONAL INSTITUTE ON MINORITY HEALTH AND HEALTH DISPARITIES,15,Substance Use & Addiction,6,HIV Prevention Strategies,5,HIV Interventions,8,Substance Use,2,Health Interventions
10855130,https:/reporter.nih.gov/search/3Q8rz0gO9kGmiUKWdXFJFg/project-details/10855130#similar-Projects,NATIONAL CANCER INSTITUTE,15,Substance Use & Addiction,6,HIV Prevention Strategies,5,HIV Interventions,8,Substance Use,2,Health Interventions
10845285,https:/reporter.nih.gov/search/w_oP7w69kUCvR3FVdoVMMw/project-details/10845285#similar-Projects,NATIONAL CANCER INSTITUTE,19,Prostate Cancer & Biomarkers,17,Prostate Cancer Detection,8,Genomic Studies,4,Cancer Biology,4,Cancer Biology
10867364,https:/reporter.nih.gov/search/qkQs3i9jiEypAx0atfW_gQ/project-details/10867364#similar-Projects,NATIONAL CANCER INSTITUTE,15,Substance Use & Addiction,6,HIV Prevention Strategies,5,HIV Interventions,8,Substance Use,2,Health Interventions
10893629,https:/reporter.nih.gov/search/mAyfisLcsUmwzSPkVP44TA/project-details/10893629#similar-Projects,NATIONAL CANCER INSTITUTE,15,Substance Use & Addiction,6,HIV Prevention Strategies,5,HIV Interventions,8,Substance Use,2,Health Interventions
10929415,https:/reporter.nih.gov/search/JahSSc5tI0eLUcgghVm5Wg/project-details/10929415#similar-Projects,NATIONAL INSTITUTE OF NEUROLOGICAL DISORDERS AND STROKE,7,Brain Injury & Neurology,8,Cardiovascular Health,7,Stem Cell Biology,6,Alzheimer's Disease and Dementia,1,Neurological Aging
10841589,https:/reporter.nih.gov/search/QF2VbWBgYkmL4wcz1HpcvA/project-details/10841589#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",9,Heart Health & Cardiology,8,Cardiovascular Health,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10778746,https:/reporter.nih.gov/search/36aefjs2bUmBR2WpQrHU2w/project-details/10778746#similar-Projects,"NATIONAL HEART, LUNG, AND BLOOD INSTITUTE",9,Heart Health & Cardiology,8,Cardiovascular Health,2,Metabolic Disorders,0,Vascular Disease,0,Cell Genomics
10734786,https:/reporter.nih.gov/search/246aDMUbMU6UlOnLujTj2g/project-details/10734786#similar-Projects,NATIONAL INSTITUTE OF ALLERGY AND INFECTIOUS DISEASES,14,Antibiotic Resistance & Microbiome,7,Tuberculosis Immunity,9,Tuberculosis Research,1,Immune Response,3,Immune Response
10913530,https:/reporter.nih.gov/search/6iKVORiNQEeydQsPMk4OHg/project-details/10913530#similar-Projects,NATIONAL INSTITUTE ON ALCOHOL ABUSE AND ALCOHOLISM,10,HIV Prevention & Mental Health,6,HIV Prevention Strategies,5,HIV Interventions,8,Substance Use,2,Health Interventions
10910122,https:/reporter.nih.gov/search/rwgOIP1Lu0mECpRq10bSAQ/project-details/10910122#similar-Projects,NATIONAL INSTITUTE ON AGING,10,HIV Prevention & Mental Health,1,Physical Activity Interventions,5,HIV Interventions,8,Substance Use,2,Health Interventions
